BEDRIJFSNAAM;VESTIGINGSPLAATS;VERSTREKT VOORSCHOT
DE WET VAN ... B.V.;TILBURG;4,092
DE WET VAN ... B.V.;TILBURG;21,723
DE WIEKELAAR B.V.;DALFSEN;11,709
DE WIJNDRAGERS B.V.;ZWOLLE;24,021
DE WILDE OPLEIDINGEN B.V.;BEVERWIJK;2,055
DE WILT-CYROX GROEP B.V.;BLEISWIJK;31,284
DE WIMPEL ROTTERDAM B.V.;ROTTERDAM;5,007
DE WINGS B.V.;LISSE;1,911
DE WIT EVENEMENTEN HOLDING B.V.;ZAANDAM;13,929
DE WIT EVENTS B.V.;ZAANDAM;21,222
DE WIT METAALTECHNIEK B.V.;VEGHEL;13,407
DE WITTE AAP B.V.;ROTTERDAM;9,828
DE WITTE BRUG TRANSPORT B.V.;SLIEDRECHT;16,182
DE WITTE BRUG V.O.F.;BOXMEER;8,283
DE WITTE DAME B.V.;ABCOUDE;46,002
DE WITTE HOEVE B.V.;VENRAY;9,189
DE WITTE VOSCH B.V.;UTRECHT;7,095
DE WITTERBRUG B.V.;ASSEN;3,852
DE WOENSDAG ZAKELIJKE DIENSTVERLENING B.V.;S-GRAVENHAGE;16,269
DE WOK VAN ZEELAND B.V.;OOSTERLAND;10,419
DE ZAAGMOLEN;DOKKUM;1,656
DE ZAANPEEL VOF;LANDHORST;9,108
DE ZAGERIJ UTRECHT B.V.;UTRECHT;5,610
DE ZALEN VAN ZEVEN B.V.;UTRECHT;9,063
DE ZANDSTUVE FEESTEN EN ONTMOETEN;DEN HAM OV;16,305
DE ZELLING B.V.;ROTTERDAM;19,770
DE ZOETE INVAL B.V.;HAARLEMMERLIEDE;92,004
DE ZOMER FASHION B.V.;VEGHEL;2,946
DE ZONCORPORATIE B.V.;AMSTERDAM;103,857
DE ZWART MARKTKRAMEN VERHUUR B.V.;ZWANENBURG;5,247
DE ZWARTE VOSCH B.V.;UTRECHT;21,489
DEA B.V.;BOXMEER;6,801
DEALERAUTO SERVICE B.V.;VUGHT;4,632
DEBETSALDO & CREDITSALDO C.V.;ASSEN;731
DEBIPERSAD;AALTEN;4,362
DECAL FRAME INTERNATIONAL B.V.;GOUDA;7,743
DECHAMPS;ELST GLD;3,999
DECHESNE & BOERTJE BUSINESS EVENTS B.V.;HILVERSUM;83,745
DECILUX AV RENT B.V.;HENGELO OV;3,705
DECKERS;NUENEN;936
DECO WORLD B.V.;IJMUIDEN;5,493
DECOIL CREWING B.V.;VLAARDINGEN;108,486
DECOM NEDERLAND B.V.;VENRAY;202,170
DECORATING EVERT BRUIJNESTEIJN B.V.;ZAANDAM;5,781
DECORIGINALS B.V.;S-HERTOGENBOSCH;46,614
DECORSTUC B.V.;SITTARD;5,007
DECOSTAYLE B.V.;GENEMUIDEN;21,597
D'ECOTEAUX B.V.;ZWAAG;2,544
DECOVER B.V.;DEURSEN-DENNENBURG;10,272
DECOY B.V.;LOCHEM;435
DEDATO EUROPE B.V.;AMSTERDAM;47,409
DEDE;HELMOND;5,313
DEDE B.V.;VELDHOVEN;9,714
DEDICATED ENTERTAINMENT B.V.;NOOTDORP;13,974
DEDIGITALEDRUKKER B.V.;EINDHOVEN;22,899
DEELEN;RHOON;1,503
DEEN;GRONINGEN;20,445
DEENE ELEKTROTECHNIEK B.V.;JISP;4,803
DEEP DRILL SUPPLY GROUP B.V.;MIDDENMEER;73,263
DEEP INTERNATIONAL TEXTILES B.V.;AMSTERDAM;11,652
DEFABRIQUE ACTIVITEITEN B.V.;UTRECHT;5,121
DEFABRIQUE CIRCUIT B.V.;UTRECHT;18,312
DEFABRIQUE EVENEMENTEN B.V.;UTRECHT;79,407
DEFABRIQUE HORECA B.V.;UTRECHT;14,007
DEFABRIQUE SALES B.V.;UTRECHT;7,008
DEFACTO RETAIL B.V.;CAPELLE AAN DEN IJSSEL;1,209
DEFENTURE B.V.;TIEL;234,045
DEFINE B.V.;GRONINGEN;20,721
DEFT.SOFTWARE B.V.;AMSTERDAM;5,238
DEGREE-N INTERNATIONAL B.V.;BREUKELEN UT;4,497
DEHA ENGINEERING B.V.;TERNEUZEN;92,001
DEHENG CIVIL CODE N.V.;S-GRAVENHAGE;4,587
DEHULLU PROJEKT B.V.;OCHTEN;91,716
DEIMAN;SCHEEMDA;23,685
DEINCO UITZENDBUREAU B.V.;VLISSINGEN;16,905
DEINCO UITZENDBUREAU B.V.;VLISSINGEN;12,117
DEINCO UITZENDBUREAU B.V.;VLISSINGEN;3,180
DEINCO UITZENDBUREAU B.V.;VLISSINGEN;3,249
DEINTERACTIEONTWERPERS B.V.;HAREN GN;49,296
DEITYCOMMERCE B.V.;EINDHOVEN;203,367
DEJONG B.V.;GIESSENBURG;12,210
DEKC MARITIME B.V.;GRONINGEN;145,884
DEKEN;AMSTERDAM;3,138
DEKKER;EMMEN;4,422
DEKKER;MEPPEL;1,923
DEKKER;NUNSPEET;1,659
DEKKER;EDAM;22,155
DEKKER AGRON B.V.;ALMELO;3,932
DEKKER DRUKWERKEN B.V.;LEEUWARDEN;32,817
DEKKER OLIFANTA B.V.;WARMOND;155,562
DEKKER SPORTS MANAGEMENT B.V.;OVERVEEN;6,642
DEKKER TENNIS WARMOND B.V.;WARMOND;35,487
DEKKERS;AMSTERDAM;16,152
DEKKERS;SINT-OEDENRODE;7,710
DEKKERS VAN GERWEN B.V.;DORDRECHT;58,983
DEKKERS VISUAL COMMUNICATION B.V.;EINDHOVEN;63,438
DEKMANTEL B.V.;AMSTERDAM;24,933
DEKMANTEL HOLDING B.V.;AMSTERDAM;12,396
DEKO STONE B.V.;TILBURG;14,256
DEKOTEAM B.V.;LOOSDRECHT;40,635
DEKOVERDIVAS B.V.;TILBURG;15,966
DEKRO HORECA TOTAAL B.V.;RAVENSTEIN;6,480
DEL POSTO V.O.F.;AMSTERDAM;3,504
DELADE INTERIEURBOUW B.V.;DOETINCHEM;88,434
DELADE PROJECTBUREAU B.V.;DOETINCHEM;28,632
DELDEN;S-GRAVENHAGE;3,264
DELFOS;KOUDEKERK AAN DEN RIJN;2,784
DELFT;OUDENBOSCH;1,116
"DELFTSE SPORTVERENIGING ""FULL SPEED""";DELFT;1,860
DELFTSE STUDENTEN VERENIGING SINT JANSBRUG;DELFT;2,028
DELHOR HOLDING B.V.;IJSSELSTEIN UT;4,683
DELHOR HOLDING B.V.;IJSSELSTEIN UT;3,783
DELI CAFE DORDRECHT CENTRUM B.V.;DORDRECHT;5,298
DELI CAFE SPIJKENISSE B.V.;SPIJKENISSE;5,685
DELI CAFE ZUIDPLEIN B.V.;ROTTERDAM;2,073
DELI DELICIOUS B.V.;VENLO;4,305
DELI33 BIBLIOTHEEK ROTTERDAM B.V.;ROTTERDAM;10,968
DELI33 DOELEN ROTTERDAM B.V.;ROTTERDAM;35,166
DELI33 HOLDING B.V.;ROTTERDAM;4,149
DELI33 VAN NELLE FABRIEK B.V.;ROTTERDAM;7,230
DELI-CATESSE DE LA FRANCE B.V.;MAASTRICHT;4,659
DELICE CATERING B.V.;ALMERE;9,327
DELICIEUSE V.O.F.;VENLO;156
DELICIOUS TREATS B.V.;AMSTERDAM;4,938
DELID B.V.;DE LIER;14,826
DELIFRANCE DAMRAK B.V.;AMSTERDAM;16,341
DELIFRANCE GOUDA V.O.F.;GOUDA;5,862
DELIFRANCE HAARLEM B.V.;HAARLEM;5,610
DELIFRANCE VLISSINGEN V.O.F.;VLISSINGEN;2,040
DELIGHT EVENTDESIGN B.V.;AALSMEER;10,101
DELIGHT YOGA B.V.;AMSTERDAM;53,238
DELIS;GRONINGEN;4,665
DELISCIOUS PERSONEEL B.V.;BEESEL;32,856
DELMATION PRODUCTS B.V.;ZOETERMEER;8,805
DELPHARM BLADEL B.V.;BLADEL;346,461
DELPHI HOTEL B.V.;AMSTERDAM;60,018
DELTA BILDERBERG BV;AMSTERDAM;32,937
DELTA CONTROLS B.V.;EMMEN;51,867
DELTA CONTROLS VALVES B.V.;SPIJKENISSE;31,404
DELTA COPIERS B.V.;ENSCHEDE;43,368
DELTA FACILITIES B.V.;ALMERE;5,223
DELTA FOOD INNOVATORS B.V.;VENLO;6,297
DELTA HELIUM TEST B.V.;MIDDELBURG;7,209
DELTA INTERNATIONAL BADGES & LABELS BEHEER B.V.;HOUTEN;8,157
DELTA SAFETY TRAINING B.V.;ROTTERDAM;72,666
DELTA SPORTCENTRUM B.V.;SPIJKENISSE;28,500
DELTA TEAM TECHNIEK B.V.;RIJSWIJK ZH;117,723
DELTA TEAM TECHNIEK B.V.;RIJSWIJK ZH;7,893
DELTA TRAVEL SERVICE B.V.;AMSTERDAM;26,376
DELTAX TOURS B.V.;BENTHUIZEN;10,125
DELTAXE B.V.;GROEDE;10,704
DELTAZUID B.V.;WAALRE;6,297
DELTEC SOFTWARE B.V.;ENSCHEDE;8,520
DEMCA B.V.;LEIDEN;7,290
DEMEIJER;DELFT;8,097
DEMETER B.V.;MONSTER;36,062
DEMIANA B.V.;AMSTERDAM;15,723
DEMIRBAG;LEIDEN;4,824
DEMIRCAN;HILVERSUM;1,476
DEMIRCI;OSS;3,258
DEMIRTAS V.O.F.;OOSTERHOUT NB;1,680
DEMO CONSULTANTS B.V.;DELFT;29,643
DEMOLLIN;MAASTRICHT;52,557
DEMOTECH B.V.;ULESTRATEN;8,508
DEMRI B.V.;DOETINCHEM;14,043
DEMYOU B.V.;BUSSUM;1,179
DEN BOSCH EVENEMENTEN B.V.;S-HERTOGENBOSCH;7,308
DEN BREEJEN & ZN. SCHILDERWERKEN B.V.;SLIEDRECHT;120,597
DEN BREEJEN LOGISTIEK B.V.;CRUQUIUS;115,893
DEN BREEJEN SUPPORT B.V.;HARDINXVELD-GIESSENDAM;145,278
DEN DEKKER PROJECT MANAGEMENT B.V.;DELFT;62,700
DEN DOELDER RECRUITMENT B.V.;KLOOSTERZANDE;5,865
DEN HAAN & WAGENMAKERS B.V.;AMSTERDAM;3,027
DEN HAAN RESTAURANTS B.V.;BUSSUM;17,241
DEN HELDER AIRPORT C.V.;DEN HELDER;11,151
DEN HERTOG VERSLEVERANCIER B.V.;AMSTELVEEN;26,889
DEN MULDER BOOMKWEKERS B.V.;GRUBBENVORST;28,539
DEN MULDER BOOMTEELT B.V.;GRUBBENVORST;11,121
DEN OTTER TRANSPORTEN B.V.;BARENDRECHT;41,181
DEN OTTER VERHUIZINGEN B.V.;BARENDRECHT;14,970
DEN OUDEN INTERNATIONAAL TRANSPORT B.V.;MILSBEEK;19,785
DEN POTSENMAEKER B.V.;AMERSFOORT;2,910
DENA TEXTILE PRODUCTIONS B.V.;WAGENINGEN;38,955
DENC NETHERLANDS B.V.;BUSSUM;171,066
DENDA GAMES B.V.;OLDENZAAL;11,142
DENG;MAASBRACHT;5,487
DENIM CITY HQ B.V.;AMSTERDAM;10,035
DENK PRODUCTIES B.V.;AMSTERDAM;51,165
DENKRO B.V.;NOORDWIJKERHOUT;132,045
DENLOP NATURAL ARTS B.V.;NOORDWIJK ZH;5,046
DENSSOLUTIONS B.V.;DELFT;104,238
DENT B.V.;ROTTERDAM;35,763
DENTAL CARE EAST & WEST B.V.;AMSTERDAM;3,129
DENTAL CARE ZUTPHEN B.V.;ZUTPHEN;2,310
DENTAL WEST AMSTERDAM B.V.;AMSTERDAM;5,145
DENTALMATCH B.V.;ALMERE;5,142
DENTISA B.V.;AMSTERDAM;6,051
DEOORSPRONG B.V.;SINT NICOLAASGA;31,611
DEPLOYMENT MATTERS NETHERLANDS B.V.;DELFT;80,625
DEPSE B.V.;DORDRECHT;51,825
DEPUTAATSCHAP EVANGELISATIE VAN DE GEREFORMEERDE GEMEENTEN;WOERDEN;20,304
DER KARNAVALSWIERTS B.V.;HEERLEN;51,978
DERA AUTO ELECTRIC B.V.;EDE GLD;7,842
DERCKX;VENLO;8,271
DERCKX WEERT B.V.;WEERT;39,627
DERKS ZEEFDRUK B.V.;ROTTERDAM;4,275
DERKSEN;AMSTERDAM;5,097
DERKSEN;NIJMEGEN;4,332
DERUIMTE B.V.;BREDA;5,889
DES DETACH B.V.;MIDDELBURG;41,064
DES DETACH B.V.;MIDDELBURG;1,935
DES:LAB (HOLLAND) B.V.;AMSTERDAM;4,113
DESA B.V.;AMSTERDAM;4,959
DESBRO FOOD V.O.F.;S-HERTOGENBOSCH;2,175
DESCOTECH METAL B.V.;WEERSELO;8,634
DESIGN BY RICARDO B.V.;PURMEREND;33,957
DESIGN ELECTRO PRODUCTS B.V.;WADDINXVEEN;94,815
DESIGN FIRM B.V.;AMSTERDAM;19,251
DESIGN69 B.V.;BERKEL EN RODENRIJS;3,417
DESIGNING HAAKER B.V.;BADHOEVEDORP;26,088
DESIGNMINE FACILITY B.V.;SITTARD;12,423
DESIGNNEST B.V.;BREUKELEN UT;32,835
DESIGNPARTNER RECLAME B.V.;DEVENTER;11,694
DESIGNTHINKERS B.V.;AMSTERDAM;45,870
DESIRE B.V.;AMSTERDAM;1,290
DESIREE BRUIDSMODE V.O.F.;GELEEN;3,405
DESK SERVICES B.V.;MAASTRICHT;93,738
DESOLENATOR B.V.;MAASTRICHT;47,346
DESSO REFINITY B.V.;WAALWIJK;3,129
DESTER HOLDING B.V.;AMSTERDAM;20,004
DET INTERNATIONAL B.V.;BLOKZIJL;1,932
DETACH B.V.;AMSTERDAM;9,666
DETRONIC B.V.;DEDEMSVAART;2,199
DEUMENS AUTODEMONTAGE B.V.;BRUNSSUM;4,866
DEURINC B.V.;ZAANDAM;3,615
DEURSEN;MIERLO;10,851
DEUTSCHE LUFTHANSA A.G.;SCHIPHOL;146,430
DEVECI;KROMMENIE;3,909
DEVECI;LELYSTAD;12,014
DEVELOPMENT ZUID NEDERLAND B.V.;VOERENDAAL;25,104
DEVOCARE B.V.;UDEN;23,568
DEVONED B.V.;UDEN;4,053
DEWETRON BENELUX B.V.;BREDA;4,179
DEWI-RENT TRANSPORT B.V.;NISSE;6,099
DEWORRYING OPERATIONS B.V.;BLEISWIJK;20,811
DEWORRYING PRODUCTIONS B.V.;DELFT;2,628
DEWORRYING STAFF B.V.;DELFT;5,598
DEX AALSMEER B.V.;AALSMEER;6,258
DEYKERHOFF/ACCOUNTANTS B.V.;S-HERTOGENBOSCH;32,844
DFFRNT MEDIA B.V.;AMSTERDAM;62,436
DFI FOOD SOURCING B.V.;SAS VAN GENT;101,045
DFORDANCE B.V.;EINDHOVEN;1,506
DG NIEUWEGEIN HOLDING B.V.;UTRECHT;2,784
DG THEATERPRODUCTIES B.V.;UTRECHT;35,529
DGN PERSONEELSDIENSTEN B.V.;BADHOEVEDORP;12,522
DGTL B.V.;AMSTERDAM;47,397
DHAEZE CONSTRUCTIEWERKEN B.V.;ROOSENDAAL;15,573
DHARM@MOBILITY B.V.;ROTTERDAM;93,966
DHC ZEELAND B.V.;TERNEUZEN;57,258
DHO4YOU HILVERSUM B.V.;HILVERSUM;10,809
DHP OPERATIONAL SUPPORT B.V.;AMSTERDAM;861,288
DHS COMPONENTS B.V.;ULFT;5,556
DI&DI B.V.;NIEUWERKERK AD IJSSEL;6,930
DIAGNOPTICS TECHNOLOGIES B.V.;GRONINGEN;27,510
DIAGNOSE NETHERLANDS B.V.;SCHIPHOL;74,886
DIAKONIA B.V.;WIERDEN;3,150
DIALECT SERVICES B.V.;NIEUWERKERK AD IJSSEL;6,855
DIAMOND V.I.P. DRIVERS B.V.;BAARN;4,113
DI-ANN CITY CENTRE HOTEL B.V.;AMSTERDAM;9,090
DIANTHUS INTERNATIONAL B.V.;BEVERWIJK;18,732
DIASET B.V.;UTRECHT;8,901
DIATSO LIGHT, SOUND & VISION B.V.;EDE GLD;27,054
DIBO PROJECT B.V.;WAARDENBURG;70,305
DICK DOFFERHOFF DAMES- EN HERENKAPSALON B.V.;OEGSTGEEST;2,403
DICKERSCHUTZ CAR IMPORT VOF;MAASTRICHT;10,098
DICK'S AUTOSCHADE SCHIEDAM B.V.;SCHIEDAM;22,638
DICTUM SERVICES B.V.;AMSTERDAM;58,338
DIDENT B.V.;AMERSFOORT;9,423
DIDI EXPORT EN AUTODEMONTAGE B.V.;ZAANDAM;3,045
DIDUX.IO B.V.;ALMELO;11,865
DIE TWIE B.V.;VENLO;36,336
DIEMEN;LOON OP ZAND;2,613
DIEPHOUT;ZWIJNDRECHT;2,823
DIEREN;HILVERSUM;3,198
DIERENASIEL CRAILO STREEKASIEL VOOR HET GOOI EN OMSTREKEN;HILVERSUM;9,144
DIERENCREMATORIUM MEMORIA B.V.;TILBURG;4,899
DIERENDOKTERS AMSTERDAM B.V.;VEENENDAAL;26,730
DIERENDOKTERS B.V.;VEENENDAAL;26,178
DIERENDOKTERS SCHIEDAM B.V.;SCHIEDAM;22,742
DIERENPENSION HOEVEKESTIJN V.O.F.;WOUWSE PLANTAGE;1,914
DIESEL BENELUX B.V.;AMSTERDAM;29,319
DIESEL BENELUX B.V.;AMSTERDAM;60,327
DIETER SCHIERENBERG B.V.;AMSTERDAM;20,796
DIFCO INTERNATIONAL B.V.;LEEUWARDEN;6,090
DIFUZED EUROPE;UITGEEST;110,181
DIGI8 B.V.;SIMPELVELD;8,406
DIGIBITES B.V.;GRONINGEN;22,944
DIGICAR B.V.;DOETINCHEM;8,967
DIGINOVA B.V.;DELFT;13,851
DIG-I-PRINTING B.V.;BERGSCHENHOEK;3,978
DIGITAL ART MUSEUM B.V.;AMSTERDAM;20,763
DIGITAL FORENSICS BY DIGINT B.V.;S-GRAVENHAGE;24,756
DIGITAL IMPRESS B.V.;EMMELOORD;4,953
DIGITAL INSURANCE AGENDA EUROPE B.V.;UTRECHT;16,242
DIGITAL INVESTIGATION B.V.;NIEUWEGEIN;16,647
DIGITAL INVESTIGATION CYBER SECURITY B.V.;NIEUWEGEIN;11,214
DIGITAL NATIVES B.V.;AMSTERDAM;37,392
DIGITAL SHAPERS B.V.;AMSTERDAM;12,798
DIGITAL VISA SYSTEMS B.V.;GELDROP;46,440
DIGITALSTREET.NL B.V.;HEUMEN;40,914
DIGITEAM NEDERLAND B.V.;VLISSINGEN;20,745
DIHOO V.O.F.;AMSTERDAM;2,088
DIJK;AMSTERDAM;3,876
DIJK;ROTTERDAM;2,805
DIJK;LEEUWARDEN;588
DIJK;ST. WILLEBRORD;2,244
DIJK;ZOETERWOUDE;11,697
DIJK;VLAARDINGEN;339
DIJK;VEENDAM;810
DIJK;SASSENHEIM;1,509
DIJK;HEERENVEEN;13,347
DIJK;BLARICUM;2,352
DIJKAKABEL KABELWERKEN B.V.;ROOSENDAAL;23,031
DIJKEMA;UTRECHT;3,447
DIJKERS;ZOUTELANDE;14,400
DIJKGRAAF;DEVENTER;4,068
DIJKMAN CARBAAT BOUW B.V.;BEVERWIJK;41,700
DIJKO OVENS BV;TILBURG;23,700
DIJKSTEIN B.V.;MAASSLUIS;12,078
DIJKSTRA;ARNHEM;3,576
DIJKSTRA;ALKMAAR;2,689
DIJKSTRA;SCHIPBORG;1,338
DIJKSTRA;VLAARDINGEN;17,820
DIJKSTRA;ASSEN;6,624
DIKER;S-GRAVENHAGE;1,098
DIKKERBOOM;HUIZEN;8,190
DILMAH BENELUX B.V.;AMSTERDAM;30,441
DIMCOPPEN B.V.;ROERMOND;77,682
DIMEDICO INTERNATIONAL B.V.;HELLEVOETSLUIS;6,060
DIMENCO B.V.;VELDHOVEN;158,362
DIMENCO CONTENT PRODUCTION B.V.;VELDHOVEN;115,053
DIMMBIZZ LIMITED;GOES;16,638
DIMMY'S B.V.;VELDHOVEN;18,066
DINAH B.V.;AMSTERDAM;10,998
DINAMI SPORTS & FITNESS V.O.F.;STEENBERGEN NB;10,623
DINER CAFE SOESTDIJK B.V.;GRONINGEN;4,935
DINER ENJOY B.V.;BARNEVELD;38,556
DININGCITY B.V.;AMSTERDAM;46,446
DINNER IN MOTION B.V.;EINDHOVEN;13,272
DINOBOX B.V.;ROTTERDAM;23,616
DINS B.V.;TERNEUZEN;4,776
DIOGENES REIZEN B.V.;VEENENDAAL;30,741
DIRECT BESPAAR ADVIES FRANCHISE B.V.;ZUIDHORN;948
DIRECT CURRENT B.V.;AALSMEER;121,032
DIRECT DUTCH B.V.;S-GRAVENHAGE;8,340
DIRECT GROUP B.V.;NUTH;15,276
DIRECT HR & PAYROLL SOLUTIONS B.V.;ARNHEM;27,060
DIRECT SALES FORCE B.V.;DIEMEN;8,496
DIRECT STAFFING B.V.;ARNHEM;386,493
DIRECT TELESERVICE B.V.;ARNHEM;137,295
DIRECT VIP SERVICE B.V.;LIJNDEN;17,907
DIRECT2IMPROVE B.V.;S-HERTOGENBOSCH;86,811
DIRECTEUREN NETWERK NEDERLAND B.V.;HOUTEN;10,026
DIRECTVEILIG.NL B.V.;HENGELO OV;3,549
DIREKT MAIL SERVICE BURO B.V.;BEEK LB;35,280
DIREKT TRANSPORT EUROPA B.V.;GOIRLE;15,366
DIRKSE DE GRAAF B.V.;BAARN;37,044
DIRKSEN BEDRIJFSKLEDING B.V.;ALMELO;31,599
DIRKSEN BEDRIJFSOPLEIDINGEN B.V.;ELST GLD;46,335
DIRKSEN OPLEIDINGEN B.V.;ELST GLD;77,853
DIRKZWAGER FINANCIAL SERVICES B.V.;MAASSLUIS;241,548
DIRMIK;ROTTERDAM;4,959
DIRTY CHICKEN CLUB B.V.;AMSTERDAM;11,238
DIS B.V.;AMSTERDAM;9,387
DIS TEUN B.V.;VEGHEL;20,322
DISCOUNTER GROUP B.V.;HARDERWIJK;9,663
DISCOVER MOMENTUM LLC;SCOTTSDALE AZ;31,845
DISKO COMPUTER CARE B.V.;HUIZEN;7,764
DISPERTECH B.V.;AMSTERDAM;20,370
DISPLAYGIGANT B.V.;AMSTERDAM;6,138
DISTEL;PIJNACKER;1,314
DISTILLEERDERIJ ONDER DE BOOMPJES B.V.;SCHIEDAM;11,847
DISTINCT LAKE B.V.;LIJNDEN;16,440
DISTRI MW B.V.;NOORDWIJKERHOUT;17,016
DISTRIBRANDS INTERNATIONAL CORPORATION B.V.;ROTTERDAM;46,224
DISTRIBUTIECENTRUM NIC. OUD B.V.;HEERHUGOWAARD;281,205
DISTRIBUTIECENTRUM NIC. OUD B.V.;HEERHUGOWAARD;16,815
DIT EN LAREX VAKPERSONEEL B.V.;DEVENTER;471,927
DIT EN LAREX VAKPERSONEEL B.V.;DEVENTER;1,237,209
DIT IS TALENT B.V.;ROTTERDAM;50,472
DIT IS WIJS BREDE SCHOOL B.V.;ROTTERDAM;2,430
DIT IS WIJS PERSONEELSDIENSTEN B.V.;ROTTERDAM;66,303
DIT IS WIJS PERSONEELSDIENSTEN B.V.;ROTTERDAM;119,673
DIT SERVICES B.V.;WAARDENBURG;389,226
DITMEIJERS' GROEP B.V.;AMSTERDAM;3,237
DITMEYERS DIRECT TELEMARKETING B.V.;AMSTERDAM;12,792
DITMEYERS DIRECT TELEMARKETING B.V.;AMSTERDAM;18,225
DITO REIZEN B.V.;ROZENBURG ZH;15,363
DITO RENTAL B.V.;UDEN;4,911
DITP SOFTWARE PROJECTEN B.V.;HAARLEM;34,341
DIVA SIERADEN B.V.;AMSTERDAM;2,286
DIVE AND TRAVEL B.V.;HOEVELAKEN;7,860
DIVIANDE B.V.;VEENENDAAL;297,480
DIVING HOLIDAYS B.V.;CRUQUIUS;9,138
DIVING WORLD NEDERLAND B.V.;DOETINCHEM;24,510
DIVOZA HORSEWORLD ENSCHEDE B.V.;ENSCHEDE;7,854
DIVOZA HORSEWORLD HETEREN B.V.;HETEREN;6,447
DIVOZA RUITERSPORT ZOETERMEER B.V.;ZOETERMEER;6,960
DI'ZAJN V.O.F.;BAVEL;3,849
DJ MONITOR B.V.;AMSTERDAM;50,649
DJ SCHOLTENS;BREDA;3,033
DJAGO C.V.;AMSTERDAM;10,866
DJAYGEAR.NL B.V.;VEGHEL;4,578
DJENT ADMINISTRATIE B.V.;BARENDRECHT;1,629
DJH VAN KLEEF EN MJH VAN KLEEF V.O.F.;ROTTERDAM;13,554
DJ-MATIC B.V.;HILVERSUM;6,837
DJOPZZ B.V.;ZWOLLE;95,952
DJOPZZ BEHEER B.V.;ZWOLLE;22,359
DJOSER B.V.;LEIDEN;170,757
DKN SHIPPING B.V.;DORDRECHT;15,027
DK-SCHWEIZER EUROPE B.V.;RIJEN;33,972
DK-SCHWEIZER NEDERLAND B.V.;RIJEN;77,652
DKTP- INFORMATIETECHNOLOGIE B.V.;BILTHOVEN;46,707
DKTP400 B.V.;BILTHOVEN;1,971
DKVG FACTOTUM B.V.;ROTTERDAM;40,164
DKVO AMSTERDAM B.V.;AMSTERDAM;5,556
DLE SCHOENVERZORGING V.O.F.;AMSTERDAM;1,479
DLS- DRIVE LINE SYSTEMS B.V.;DORDRECHT;45,522
DLT MEDIA B.V.;ZOETERMEER;28,896
DM LIVING V.O.F.;ECHT;1,758
DM LOGISTICS B.V.;ROOSENDAAL;26,445
DM WIJNANDS;ALPHEN AAN DEN RIJN;8,109
DMA KLINKERS;GELEEN;2,142
DMC AMSTERDAM B.V.;AMSTERDAM;18,414
DMF GROEP B.V.;HAARLEM;3,720
DMF HOLDING B.V.;BEDUM;4,161
DMJOB B.V.;BARENDRECHT;186,450
DMLUX VERLICHTINGSARMATUREN B.V.;APELDOORN;56,364
DMS PRODUCTIONS B.V.;KERKRADE;11,703
D'N BINGER B.V.;MEIJEL;7,707
D'N HEITRAK B.V.;MAASBREE;11,688
D'N HERMENIEZAAL B.V.;SUSTEREN;10,422
DN PROMOTIONS B.V.;UDENHOUT;13,806
DNA PROJECTEN B.V.;GROOT-AMMERS;4,056
DNA SERVICE POINT NIEUWEGEIN B.V.;NIEUWEGEIN;26,052
DNGB B.V.;ALMERE;5,037
DNGB ORIGINATOR B.V.;ALMERE;11,457
DNGB SERVICER B.V.;ALMERE;3,366
DNM INTERIM B.V.;GOES;61,134
DOBBE GARAGEBEDRIJF LEIDSCHENDAM B.V;LEIDSCHENDAM;12,447
DOBBER AMSTERDAM CANAL CRUISES B.V.;AMSTERDAM;132,012
DOBRUCA;AMSTERDAM;6,684
DOC NEDERLAND B.V.;DOETINCHEM;27,330
DOCENDO B.V.;HOUTEN;10,533
DOCK C CRUISEPARTNERS B.V.;AMERSFOORT;1,494
DOCK35 MEDIA B.V.;DOETINCHEM;24,999
DOCQMANS BROUWERIJ B.V.;TIEL;3,552
DOE;NIEUW-VENNEP;4,260
DOEK B.V.;UTRECHT;10,218
DOELEMAN BUITENINRICHTERS B.V.;SLIJK-EWIJK;30,219
DOELEN COACH SERVICE B.V.;ROZENBURG NH;145,698
DOELGERICHTER.COM B.V.;HUIZEN;2,766
DOEMAARLEKKER B.V.;AMSTERDAM;15,594
DOEN HORECA UITZENDBUREAU B.V.;EINDHOVEN;2,022
DOEN SERVICE B.V.;EINDHOVEN;12,399
DOENEDERLAND.NL B.V.;S-HERTOGENBOSCH;20,328
DOENS HOLDING B.V.;IJZENDIJKE;26,244
DOENSEN;HEERLEN;11,907
DOFFERHOFF;KATWIJK ZH;3,981
DOG AND PONY B.V.;AMSTERDAM;29,934
DOGA;ROTTERDAM;11,478
DOGAN;BERGEN OP ZOOM;1,164
DOGAN CONSULTANCY HOLDING B.V.;BUSSUM;3,963
DOHMEN;GEULLE;1,137
DOHMEN;SINT ODILIENBERG;1,464
DOJA MARKTSTRAAT B.V.;ROERMOND;8,232
DOJA PLEIN 9 B.V.;ROERMOND;11,577
DOK 17 B.V.;TILBURG;2,496
DOK ARCHITECTEN B.V.;AMSTERDAM;93,525
DOK CINEMA B.V.;PANNINGEN;9,852
DOK V.O.F.;WICHMOND;2,184
DOKBEDRIJF LUYT B.V.;DEN OEVER;8,637
DOK-YARD REIMERSWAAL B.V.;RITTHEM;34,281
DOLCE VITA B.V.;LIJNDEN;3,624
DOLCE VITA TWENTE B.V.;ENSCHEDE;9,894
